hours_worked_per_day,hours_sleep,hours_exercise_per_week,social_interactions_per_week,screen_time_per_day,has_meeting_overload,feels_purpose_at_work,work_on_weekends,stress_level,burnout_risk
8.357228316694012,6.046295470267808,2.59954737436192,4.0,3.8263368349679676,0,0,0,5,0
9.82586290855125,5.917734772188156,2.514126317256353,0.0,6.579248942070893,0,0,0,2,0
7.872550894392051,,,3.0,8.497758329658987,1,1,0,4,0
,6.740860971574797,3.8976568404050695,3.0,3.9806015186416195,1,1,0,3,0
,6.504569030230122,3.3419458887787794,,9.022781976828448,0,0,1,2,0
9.489933142217446,7.155407254619525,3.4840376959855988,3.0,4.875697696305759,0,0,1,5,0
7.9861136492577405,8.285969412179512,1.4479303146648392,2.0,5.792540184817899,0,0,0,5,0
,,0.0,4.0,8.32670780752512,1,0,0,1,0
9.464099874715272,4.272653047325145,4.694305423507391,2.0,5.34140960695128,1,1,0,4,0
6.103831317005351,3.0,1.5423250879831918,2.0,7.093937148339664,0,0,0,2,0
,7.90147986685891,0.7744484719137588,3.0,6.2132729280297685,1,1,0,4,0
7.563111557495128,4.449681952376869,3.8869578238279874,0.0,,0,1,1,1,0
8.573105696576306,6.162851897160975,,0.0,3.0,0,0,0,3,0
9.621815131196009,4.744830460910961,,3.0,3.0,0,1,1,4,0
,3.7970293436299705,,4.0,8.539917515117095,0,0,0,1,0
10.71531924640404,7.312194092307182,3.867138646400955,6.0,9.592953514122627,0,1,0,2,0
8.680122940073145,7.63873274045397,0.0,4.0,4.723783241171197,0,1,0,3,0
8.961967584194623,5.635234398909921,4.923887970772801,2.0,6.389929119572164,1,1,0,5,0
6.994941270724382,3.0,,2.0,,0,1,0,1,0
8.96297372801522,5.680633327621276,1.7614457215075938,8.0,8.73304400414676,0,1,1,5,0
8.422682722159724,7.08770600810382,,4.0,3.0,0,1,0,3,0
9.64543712067618,4.281632646838807,0.0,3.0,4.784899382554057,0,0,1,1,0
,,3.317305622961342,1.0,,0,1,0,1,0
10.038693028482344,6.477035226240507,0.44125698363585686,,8.757850493090123,0,1,0,3,0
12.065477826005155,,0.0,1.0,13.246076209303737,0,1,0,2,0
,6.67937055262123,0.0,3.0,6.429985682975706,0,0,0,1,0
,5.040396588677667,4.7253767499798505,4.0,3.4825563447400283,0,1,0,3,0
10.380287983422225,8.294857252496737,1.2414732126144226,0.0,8.005670193003246,0,0,0,4,0
,,5.567455419832998,2.0,10.302489473851775,1,0,0,5,0
9.448184963620834,6.459043190735102,1.4283970738954044,5.0,7.270035302448752,1,1,0,1,0
9.02518480156359,,0.0,5.0,4.733378637114268,0,1,0,4,0
9.195352197097664,5.835076623212735,0.26695112010268174,3.0,9.394984853700048,0,0,0,1,0
7.453980432289067,5.172795928959649,4.971623240013877,1.0,8.658864046246087,0,0,0,2,0
9.049020348517885,6.240580910114866,,,4.434797889510939,0,0,1,3,0
9.9959965824909,9.067562720213516,1.4034254070187981,2.0,7.953564043835855,0,1,0,1,0
11.902287215590084,,2.820036451705575,,9.493163919147182,0,1,1,3,0
,4.079657903184888,3.50356547233509,1.0,,0,1,0,1,0
13.306364915023114,8.706755491240413,4.734797631804922,3.0,6.83387756172636,1,1,1,2,0
,6.186014484272201,5.396998459785852,3.0,6.104801384551703,0,1,0,2,0
10.744641273441356,5.496390892010125,1.7804627084218285,4.0,10.068184555203157,0,0,1,4,1
9.366684011476703,8.059857031094115,,2.0,3.974598742547787,0,1,0,2,0
13.379605866435345,5.591576690394704,1.673069677753448,2.0,8.096448227302513,1,0,1,3,1
7.383403429289697,9.239014570320403,3.0205610131657723,1.0,3.574933431588927,1,0,0,2,0
7.320556315638448,7.516888807008904,0.5724821475787782,0.0,9.663440680649007,0,1,0,1,0
7.801214709111956,5.768132887781446,0.5856981702099142,2.0,,1,0,0,2,0
4.752208551380386,,3.1875757630997708,2.0,10.171458089118673,0,1,0,3,0
,5.591427615494992,,1.0,8.228531890888817,1,0,0,1,0
,7.613143058013961,2.565593990823173,5.0,3.941949424845175,1,1,0,4,0
9.300787572952416,,0.9830093305998611,7.0,10.561569330193109,0,1,0,4,0
9.683511951554319,,2.0391985715884653,2.0,10.878113166069323,1,0,1,4,1
12.752341678431772,8.842266795090278,0.6515337114633912,2.0,9.20571623149804,0,1,0,1,0
10.9008476763721,6.54800622359865,4.280396822249574,2.0,5.09603033740945,0,0,1,4,0
7.846192688675194,5.369873194480725,4.570498669447505,1.0,6.234965114106478,0,1,0,2,0
7.203170657303284,7.189958214408675,0.0,2.0,7.363568043514398,1,1,0,1,0
,5.483426945371841,0.64097827961518,2.0,5.240724001671417,0,1,1,1,0
6.359533585958715,9.520080871289935,,5.0,11.230866431158013,0,1,1,1,0
12.662917531708707,6.704802996624106,1.1999521311862036,0.0,7.360816179315092,1,1,1,5,1
11.358880241442574,,2.3331240604192782,3.0,3.0,0,0,0,3,0
8.061648695790591,6.777020458797363,,2.0,7.848389531890551,0,0,0,5,0
5.573730941818245,4.479310565705456,0.6562803737493736,5.0,6.1296065079567175,0,0,0,5,0
11.707744748330825,,0.492085255837003,3.0,6.81268360970388,0,0,0,5,0
8.770920309494764,8.300620861916638,2.914534658797888,,6.078451585535751,0,1,0,3,0
11.475632623946924,5.514658581542906,2.638688674072501,6.0,9.017616041516717,0,0,1,5,1
5.811144682411266,4.92963352597709,1.0565248933254934,3.0,9.799219446383454,1,1,1,4,1
,7.304979128790929,2.853641744278796,5.0,7.707632905646634,1,0,0,1,0
9.010487399436366,8.278556231994495,1.4066398308254693,2.0,6.151722032154602,0,1,0,1,0
9.093961187529484,7.5784299659976,1.9566897793478935,0.0,6.8966569879770745,0,0,1,2,0
8.099869057041513,7.994071528708725,5.846904180597074,6.0,7.048999041444071,0,0,0,4,0
10.245699864694998,5.364807367145809,5.180922103580696,5.0,4.993924900337908,1,0,0,3,0
,4.367283999887235,0.0,3.0,8.447321621428086,0,0,0,1,0
8.715241029957413,8.75200047793323,,6.0,8.150105809651166,0,0,0,5,0
9.240591263423799,6.015980241736797,4.122793108983184,3.0,10.851103099441683,1,0,1,2,0
,,0.2034734224947634,1.0,10.138374450721187,0,1,0,2,0
10.42322975617778,8.492291212773587,4.137555287509722,0.0,5.285812706024674,0,1,0,1,0
6.750715816324261,7.33434501410099,5.575863836825105,2.0,9.050745936272412,1,1,0,4,0
5.931771658528755,7.183831658122411,0.25491038751117223,2.0,4.62261654226382,1,1,1,2,0
11.555353643797018,9.747503517351626,0.6649943579714728,4.0,8.739830252352125,0,1,1,1,0
9.664628023959184,5.534722654429785,,5.0,5.70846450309973,1,1,0,4,0
7.503026926886893,7.891760192121856,3.042990621651296,1.0,4.441866941561039,0,1,0,1,0
,6.585519687345627,,4.0,7.700113356743511,1,0,0,1,0
9.231349268585717,6.902888418294886,,3.0,3.0,0,0,0,4,0
11.358594368127653,8.792702639618797,3.2813918418562884,,3.0,1,1,0,4,0
9.135036962820218,,0.0,3.0,6.556270290564292,1,1,0,4,0
13.121495849763974,7.307444118574449,4.594635413242896,2.0,7.206104416587106,1,1,0,1,0
12.510681684886409,8.108761005964704,4.839179984855547,3.0,6.076703074604528,1,1,0,2,0
8.502071703041853,5.952570905685672,2.0412185118639443,5.0,,0,0,0,3,0
10.94314190190871,5.2411854989914906,2.413046100372275,2.0,4.955270394653736,0,1,1,3,0
,,0.0,5.0,,0,1,0,1,0
11.737263115064698,3.5504651159359972,3.5285095120356695,1.0,8.454454426570907,1,0,0,1,1
7.070153078839791,9.584310694910483,3.644114883428288,0.0,6.959442206010147,1,0,1,2,0
10.372102919996879,4.845187451417475,2.375617966001378,4.0,,0,1,0,4,0
11.116848973699176,6.1681195646213425,4.748706719741005,6.0,7.993492558648086,1,0,1,1,0
5.482521027153771,6.084780050166619,1.831845538040119,4.0,5.131360865104469,1,1,0,5,0
6.63348297466845,6.961110046713651,3.6292118517872005,3.0,,1,1,0,4,0
4.921535644479799,,0.4606713226157688,5.0,,1,1,1,1,0
8.461186331110884,,2.452895698251524,2.0,6.729652524021458,0,1,0,5,0
10.435084511591924,5.625383842146592,2.1512914841943283,2.0,9.780251548053347,0,1,1,2,0
12.004714104192056,,,2.0,8.71322521177742,0,1,0,5,0
9.148189560839551,6.92386992573245,1.7609461423332828,4.0,10.505023314797805,0,0,0,1,0
,6.12696331072468,2.2370548086566644,3.0,6.242786890502517,1,0,0,3,0
6.239797083570217,8.911018364029989,4.152094342883013,,10.365249486285645,1,1,0,1,0
5.593235121289691,7.2364624274573774,1.626471525523565,2.0,,1,1,0,3,0
8.888904602206763,,0.0,2.0,10.678962706424734,1,0,0,2,0
9.768130897878615,,5.999167808410841,3.0,6.94535813139469,0,1,0,2,0
8.934610503811815,8.260210786227987,5.2629081573809735,3.0,8.768078434510691,0,0,0,4,0
4.865115799920247,6.77153233805556,0.0,4.0,10.687780910774638,0,0,1,4,1
,4.55475207806623,3.8794156104903887,1.0,6.516430928546986,0,1,0,3,0
6.391060998990294,,1.4940504588973138,0.0,7.545972468860436,0,1,1,3,0
10.339345097660077,,,1.0,10.222158563015755,0,1,0,2,0
,5.707074977375365,,4.0,6.667492090174841,0,1,0,5,0
7.12024042734529,,2.031184399367356,3.0,3.697769293734597,0,1,1,3,0
7.972266165326613,8.357424607150453,0.932468668827207,4.0,12.357517636462275,1,0,0,3,0
6.881572956222097,,1.1189178953674812,,5.825588839157158,0,1,0,5,0
8.874641805453656,6.963249518898445,0.6676161690375151,5.0,7.396890127343857,0,1,0,4,0
10.910284641002477,9.053322416952856,0.8363555835391105,3.0,9.890016673627818,0,1,0,4,0
7.028547907328912,6.861129769232853,2.3656434199012897,4.0,5.478765240671995,1,1,0,3,0
10.008093031035688,10.0,1.0684800217784964,4.0,,0,1,1,4,0
7.939484763255118,,3.86410413142524,4.0,7.634343241937083,0,1,0,4,0
,3.8588558612662736,5.474492310671854,1.0,3.0,1,1,1,4,1
8.785939280090885,7.630012431656799,1.339893517259914,4.0,6.280234807830199,0,0,0,2,0
6.929515355161252,7.071737577324167,2.978809001070754,3.0,,1,1,0,1,0
,8.434629131124119,3.4993702206058677,2.0,6.3251202579370895,0,0,0,3,0
6.6042442148223035,7.509772026904938,,5.0,,0,1,1,3,0
12.929450265832779,6.292316024024339,2.6519105358321746,4.0,10.985444890510031,0,1,1,2,0
9.070527103943457,4.663552645565952,3.9853648367194445,3.0,7.258845384872939,1,1,0,1,0
7.600548984014829,6.186465114070963,3.4644979053613145,4.0,10.577880294404352,0,0,0,1,0
9.427959821468445,5.22421931868605,0.02467515534540432,4.0,6.349909374548888,0,1,0,2,0
,,4.238312128778547,3.0,4.79997004577309,0,1,0,5,0
8.558060800933553,7.3828676066309145,,1.0,7.6729523006379,0,1,0,5,0
10.22833340008685,9.00485675652711,,2.0,6.460532184179451,0,1,1,1,0
10.51501542009461,7.092007294734472,2.575875670895204,0.0,4.0555963550216045,1,1,0,5,0
7.938997704778945,,,4.0,10.67446064696874,1,0,1,5,1
7.84836351871064,7.166904002330211,2.081372360841277,1.0,5.44432444276501,0,1,0,5,0
,8.294947229968477,4.645956095532023,5.0,3.0,0,0,0,1,0
4.39615767052883,5.585325643520926,7.2277449892387216,1.0,10.32041513489333,1,1,0,5,1
5.9696178756028955,6.298974249990623,0.9280279347300353,4.0,5.7392549604684415,0,0,1,3,0
11.733748534889049,6.522032292093796,,1.0,5.4804402684609395,0,0,1,1,0
12.289935427002568,5.32265253037664,3.1076371912097516,6.0,3.0,0,1,0,2,0
8.501927920887244,7.472420650765788,,4.0,11.352353716492477,1,0,0,5,0
10.153113926111534,6.318577777088327,2.038267252310462,1.0,3.7762985319757814,1,0,0,4,1
9.622500309087073,,5.406521326642069,3.0,,1,1,0,1,0
14.0,5.16876173329685,0.0,3.0,9.2815508063511,0,1,0,2,0
11.239149822869154,5.843812549514884,,4.0,8.054292332507742,0,0,1,3,0
8.744164817038467,7.583572036741657,1.2882783584822133,2.0,6.850864220019521,1,1,0,2,0
7.088919118799149,5.940750271862349,5.938755812414593,4.0,3.0,0,1,1,5,0
,9.090445776850107,6.485030706336237,3.0,4.97568791058179,1,0,0,4,0
9.406927271734446,5.900545721578096,0.9666868244333042,3.0,7.469500845106305,1,1,0,5,0
7.487298509431393,6.837027088627829,1.4008857281828397,,,0,0,1,2,0
6.155492580804651,7.898886247809635,4.219175773959604,4.0,7.508398649996919,1,0,0,1,0
7.706854231514947,4.372451400600452,,3.0,8.704358522037854,0,0,1,4,0
6.8369039927712105,,2.4091775641355238,1.0,9.406257214500254,1,1,0,4,0
,4.211515528144858,2.5507768410848204,1.0,3.9345516054682914,0,1,0,2,0
10.763279513898901,8.393876155140774,0.0,2.0,12.491615137447386,0,1,1,5,1
8.984054717366766,5.672212781161329,,2.0,8.918698361385326,1,1,1,2,0
,10.0,,1.0,6.99571461582734,1,1,0,4,0
9.154736615295237,5.653628602013917,1.513754355200456,6.0,9.723841457691602,0,1,0,2,0
7.2774315973434724,6.776826954795555,5.387264006937628,2.0,12.913519429999933,0,1,1,4,0
12.046248154539315,8.813164928851814,0.0,,3.403199747357826,0,1,1,5,0
10.077820087369318,,,7.0,6.436843393771616,0,0,0,1,0
6.925507691347088,9.592255364954596,1.942074139336383,5.0,,0,0,1,1,0
8.619322643832783,8.312549345889714,1.9404796630083312,4.0,,0,0,0,2,0
7.248763493230486,8.036093788717194,4.080743792103423,,7.913485604812852,0,0,0,4,0
6.234400538071328,7.388790423801774,3.180102589137781,4.0,6.902094711393102,0,1,0,1,0
10.852355095063283,7.667541614249957,,1.0,5.363666072504225,0,0,0,4,0
12.818833280940261,,4.4363693210657225,,3.0,0,0,1,5,0
6.202864852361717,,1.8373832336333544,4.0,7.933834208529421,0,1,0,2,0
10.125938473381142,,1.2755265309844994,1.0,10.638586209788313,1,1,1,4,1
7.698714861756346,6.244723066212607,0.3296989468844038,4.0,5.52245386066642,0,1,0,2,0
8.025749232470607,5.820157926009087,0.8491789400420897,6.0,8.100149822557862,1,1,1,4,1
7.815212151522262,7.544581171185073,8.398188850617451,3.0,3.0796392164498734,1,1,1,4,0
7.272018460640368,7.932957812855766,4.9893591614735735,1.0,8.143032659231284,1,1,0,5,0
9.097043255889654,,0.0,2.0,6.016544255638357,1,0,0,2,0
,,,4.0,5.093955123492714,1,1,0,3,0
9.540913651559677,4.787466328799742,3.463732123436983,3.0,,0,1,1,4,0
8.899523781101726,6.209510811080423,3.594529594755934,1.0,6.0159710449174755,0,0,1,4,0
8.52210390626718,5.424766519095792,3.597767670634729,7.0,7.956083289231339,1,1,0,1,0
,3.70019507439041,1.9900884128926042,2.0,3.7195919970112055,0,0,1,2,0
,,2.2490914799941994,5.0,6.007211671080368,1,1,0,3,0
,6.3173787374250745,3.155759048318715,6.0,6.896320555002131,0,0,0,5,0
10.001834375248762,8.770174614863198,,1.0,4.252401938670352,1,1,1,3,0
,7.446217526832166,0.0,0.0,11.491663004187544,0,1,0,5,0
9.19866461085845,4.963719763506193,2.0404007388496126,2.0,,0,1,1,3,0
10.502774246743577,,0.7971871314793728,3.0,5.3264077159162735,0,0,0,3,0
5.6611894377572565,8.33155054328803,2.850422837817024,5.0,4.554230125443755,1,0,0,2,0
10.08672038475987,,8.47051800520682,0.0,11.496200217845294,1,1,0,1,0
7.674752482108307,6.160273851725252,3.2349633309486086,,8.382263071498704,0,0,0,3,0
10.141197337186318,5.0608411449147805,1.872940627655204,3.0,4.658519984390894,1,1,1,4,1
7.473481686914966,5.9416898358934205,4.343603003954504,4.0,9.765578897149922,0,0,0,4,0
5.390235798670962,,3.4653757744184253,3.0,7.501746735722196,0,0,0,4,0
5.744915124233675,9.326879458901914,3.3401889809036827,4.0,7.643133552778754,0,1,0,1,0
,8.814865292408284,3.713701186431342,,6.138806978118868,0,1,0,3,0
9.519445003442964,5.766725867320589,6.613087129659083,5.0,5.126460032607566,0,0,1,5,0
7.191366749791182,,0.2382231293481687,6.0,7.844415247636503,0,0,0,5,0
10.277184917554749,6.711329370366806,3.4472641536229087,3.0,5.637281925011024,1,0,0,2,0
,,0.6472377400369231,4.0,11.541889073937762,1,0,1,1,1
,6.984751571277172,,1.0,3.8267722368922397,0,1,0,3,0
6.577967600475087,6.278596120551997,0.6626269770278113,,10.840391932137363,0,0,1,4,1
7.696327784395682,,,3.0,6.721702878005498,0,1,0,1,0
9.094797342632829,4.1079453990998065,1.9098201715241874,2.0,7.747714335052764,0,0,0,1,0
7.279173269432095,7.270400159854574,4.451633438689418,4.0,9.082894416573588,0,1,1,3,0
8.23088891154035,5.700948740507133,,3.0,,0,1,1,2,0
11.012585618428881,4.745124746434568,0.008565247107231055,5.0,9.160620961746591,1,1,0,2,1
7.846216260953702,3.0,2.6098682219996974,3.0,,1,1,0,2,0
10.671384224130284,6.458727642424045,1.0808402905016548,3.0,5.200026166945152,0,1,0,4,0
,9.158377395004617,0.0,2.0,4.689842981647336,0,0,0,4,0
10.059608355830566,,2.065965899151259,,3.8662349690705957,0,0,1,3,0
11.8831372413158,,1.8830344230883607,4.0,6.462612904802622,1,1,0,2,0
4.056710999745421,,7.353432972691045,3.0,7.964374920454237,0,0,0,3,0
7.406209489059046,7.203161384112535,,2.0,,0,0,1,2,0
10.15414425436108,5.002421841217563,,,7.602191893001019,1,1,0,1,0
8.593909227914015,6.952687849729199,1.3704519916581155,6.0,5.335766337766133,0,1,0,5,0
9.742291746742618,7.649120417577036,4.542766590858797,4.0,7.922541094562918,0,0,1,5,0
7.792029626568359,8.340399835826462,6.67688554573985,4.0,7.310714237127127,0,0,1,2,0
9.1731795749458,6.349768885280071,0.0,2.0,9.34014041984004,0,1,0,3,0
8.68864552921584,6.194489374734551,0.0,1.0,8.94234175732879,0,0,0,4,0
11.335564123319614,,6.241930350743564,1.0,7.076191034801572,0,1,0,2,0
9.508841686602427,5.2596794689402095,3.2792283547418077,1.0,4.756867484596858,0,1,0,2,0
9.675205324150404,6.16028166214771,0.7634145362472671,4.0,5.3676246104197975,0,1,0,4,0
,7.051048260224267,3.5692581722448704,3.0,5.625526600904917,1,1,1,2,0
8.024787551855013,7.870376939349875,0.0,4.0,6.2118341652093605,0,0,1,1,0
8.134883624360759,,2.506751013194322,4.0,7.670126068974383,0,0,1,4,0
9.788904284756594,,3.1556423456861706,2.0,8.787935975320146,1,1,0,1,0
8.158031038359475,6.093314598436147,4.348540279075659,6.0,6.872203267461556,1,1,1,5,0
9.579549713792826,6.467949058477346,0.4722080954149246,3.0,7.040311969751181,1,0,0,4,0
13.150801597290878,,,1.0,7.358265762500009,0,0,0,4,0
10.742249406863385,3.0,,3.0,5.71023671716915,0,0,0,3,0
8.347952935664317,7.826068094541575,,2.0,4.68651935589261,1,0,0,3,0
,,,2.0,3.0,1,1,1,4,0
8.183849253956897,,1.683798321679559,3.0,5.262126604807819,0,0,0,5,0
4.923750929644292,,,3.0,8.182863633169468,1,1,0,2,0
6.983827378165191,7.273908826556149,3.802272483647314,3.0,5.242721404901081,0,1,1,3,0
5.258416157948289,4.156181214670186,4.216902233313331,3.0,6.4054824064351505,1,1,0,5,0
8.296973031917382,5.706420983980558,2.0307588600851725,6.0,8.166078218530792,1,1,1,5,0
9.036836758379103,7.69139701943274,2.576475989920057,6.0,8.301723741056671,1,0,0,3,0
,4.618565865246126,0.0,3.0,4.301167869584902,1,0,0,2,0
9.653854747528325,6.940336898249944,1.9006467039864259,3.0,,1,1,1,3,0
8.561798942382271,4.465127293064892,,3.0,9.818375223388713,0,1,0,5,0
10.658811162366979,7.199644973650289,7.74158618205995,2.0,4.175375356953601,0,1,0,1,0
4.57772938198423,,0.27606594845167276,3.0,4.940407825897115,0,1,0,3,0
9.471229116217131,4.077302276141736,,3.0,9.977726707865479,0,0,0,5,0
10.541730387773933,,4.493717546931616,3.0,6.632866196861748,1,0,0,3,0
,5.398112634802926,3.0612728089802728,1.0,3.0,0,0,0,5,0
11.287508086413858,5.2846213444784285,6.017240968390267,4.0,3.5007962381682844,0,0,0,2,0
9.676992814988829,6.800853795846415,,,6.376575937068797,0,0,1,5,0
8.169424172198397,8.222956024143073,3.2783183913358576,4.0,4.092393374288495,1,1,0,4,0
10.26556373221257,4.976267271532405,,2.0,5.966440573408897,0,1,0,1,0
13.541385715608792,6.592519774771957,4.9471377648372545,2.0,7.080990534208947,0,1,0,5,0
9.363732510116991,,4.692938467621767,5.0,10.655636510086822,0,1,1,3,0
9.496441172600672,7.539658410894717,1.2486454250075751,4.0,6.273865209430527,1,0,1,3,0
8.081278200919511,,0.0,1.0,9.681354498931897,0,1,1,5,1
7.300311261070417,5.949458241375017,2.094038725208686,1.0,10.571900405091926,1,1,1,4,1
10.66067163308849,5.258614669026921,0.8999228712047072,5.0,10.58577417338019,0,1,0,5,1
7.287832348182265,6.629215824569562,2.37295085076929,3.0,7.71188648346392,0,0,0,2,0
9.143132474438785,4.89179148202159,4.974876269368279,1.0,3.0,1,1,0,4,0
8.044685106469768,3.0,1.58539668982642,1.0,8.152062163509664,0,0,0,5,0
9.957959651492784,7.154839706236501,2.4143532373768504,5.0,9.620999719533852,0,0,0,1,0
,7.855902261629293,2.6160454696167905,4.0,6.7973322364114575,0,1,0,4,0
11.075079888515798,3.0,,4.0,11.361459675188122,0,1,1,5,1
7.979967202290506,4.985403942935093,0.0,1.0,9.149583903668644,0,0,1,1,1
8.460250129413257,7.428731391507797,1.2865994104694065,0.0,8.42068344288196,0,1,0,5,0
7.042472568435385,9.586243204567548,2.9225673845589455,4.0,9.715951778014595,0,0,1,2,0
8.111413479847776,6.531190561513112,,2.0,7.833424628152195,0,1,0,3,0
,,1.5161951049875897,,3.0,1,1,0,5,0
,,0.0,1.0,5.752152621324086,1,0,0,4,1
7.155669351644749,8.562314628722277,3.7394228919322723,,9.992920068119634,0,0,0,5,0
10.73921184021132,5.531053731313197,,4.0,4.981021649754259,0,0,0,5,0
11.711275717609901,5.301211990024619,0.12066668181927742,2.0,6.441318736907652,0,0,1,5,1
,,1.2513092205735519,1.0,4.387909215242322,0,0,0,5,0
12.753591625116131,5.070007087611931,2.1309492846883007,1.0,11.459806488004421,0,0,0,4,1
7.452421601792854,6.684005473992193,1.2905106709235745,3.0,11.203731143545038,0,0,0,4,0
6.510690593377166,8.93701768770434,0.0,4.0,4.790327762148177,0,1,0,5,0
5.442559502191443,,,2.0,,0,1,1,3,0
11.992088622978367,6.121469746810568,5.049750082557445,2.0,5.29876488058988,0,0,0,5,0
,6.062283096626684,3.8030439826790117,4.0,8.537361597578446,1,1,1,4,0
,,0.22462865915036678,3.0,8.274207693105822,0,1,1,2,0
9.55993725263964,7.824664665720738,2.097016932104964,1.0,9.029263929033164,1,1,0,5,0
6.7490219054032465,6.383244204480797,2.486957369541084,1.0,7.8297961192697185,1,1,0,5,0
13.891503959233653,6.229280129614062,3.6975887791238202,3.0,14.0,0,1,1,5,0
9.258442363950454,10.0,3.8366809774361617,2.0,4.430190587473152,0,1,1,5,0
9.218789589209786,6.94812936254853,1.0316524024430085,,3.0,0,0,0,1,0
,5.372313424857223,2.6639911128271208,2.0,6.017274498246346,0,1,1,5,0
9.962018463473427,,3.4145608092304824,6.0,3.080029336099331,0,1,1,4,0
9.447768048558263,8.222668563795132,5.411644644293533,,3.268844324985018,1,1,0,4,0
7.419051089109376,6.6699056158066465,3.909013079649446,4.0,4.496713364505083,0,1,0,1,0
9.942936714271992,,,2.0,4.694527736420931,0,1,1,5,0
12.764048992950068,7.878843401862805,,2.0,4.61345474512485,1,0,0,3,0
11.690840092309955,5.497783871691509,5.320918290407008,0.0,8.295547376113529,1,1,0,5,1
12.186373253278795,9.309946664326318,3.3195255919189948,5.0,5.73452734728666,0,0,0,4,0
7.9775686471376295,,0.7778241796528591,2.0,6.551213562818799,1,1,0,2,0
7.020790359482838,5.829017156511873,5.306739940250381,4.0,9.235581936252338,0,1,0,2,0
8.748426159800704,8.421524542602668,3.895806545078055,4.0,,0,1,1,3,0
9.11144982457739,6.601783265791105,1.6139119577430354,4.0,6.338635253238195,0,1,0,5,0
11.188383036941897,7.77916051268333,1.5410140652015132,5.0,7.914399965232289,0,0,0,1,0
,7.227099225941712,,3.0,3.0,1,0,0,5,0
12.059100638921228,5.23046501751369,3.4263695905351694,3.0,3.0,0,0,0,3,0
8.683984202842021,,,5.0,7.865293321994307,0,1,0,3,0
8.14623786010516,8.044941226371742,3.12261734688577,4.0,8.230035701417247,0,1,0,3,0
6.975791249479665,,,3.0,12.160550337131028,0,1,0,2,0
5.690286656268461,5.894527305137005,4.643086304469771,4.0,7.395237189667025,0,0,0,5,0
10.64634116792383,5.0673161309759704,2.8812711825300488,3.0,9.049349293145237,0,1,0,5,0
9.146635934376807,7.135398598390191,4.382621161534967,3.0,6.511318391035066,1,0,0,1,0
,9.593787378864718,0.43495219294492093,4.0,7.743068053962716,0,1,1,3,0
6.409842455872768,4.898700628618591,3.295854099893618,3.0,11.168142104373835,0,1,0,3,0
,6.536329185009137,6.118612699466221,1.0,3.0,0,1,0,4,0
12.338043050578786,8.618330833123144,2.0639082092152523,3.0,8.0340406439292,0,1,1,4,0
,6.380537913131428,0.8047321427618304,,12.338966825193415,0,0,0,2,0
,7.178557694374601,1.1958222228138786,2.0,7.705085548023356,1,1,0,5,0
,4.90640970777968,0.32073392531522327,4.0,11.12643240808212,1,0,0,1,1
8.45455286050466,,0.9304761837445932,4.0,5.426969626176394,0,1,0,1,0
4.0,6.219283602493177,1.758983802819942,1.0,6.919881264590717,0,0,1,3,0
8.891410266964376,7.978594993519795,0.0,7.0,,1,1,1,1,0
8.538130939582643,8.281079077347126,2.531236667899206,3.0,3.0,0,0,0,3,0
10.392412729626837,10.0,4.304554347573294,2.0,4.0795554303745,0,0,0,5,0
12.69791218989069,7.369449759820363,0.6844876397061592,6.0,4.257812301540035,0,0,0,1,0
11.253130059095515,,,0.0,9.055165195081319,1,1,1,3,1
,,3.5215841770551894,,9.180382764210137,0,0,1,5,0
6.786948182516659,5.970250560783968,4.561161171248115,3.0,7.8100911067663334,1,1,0,5,0
14.0,7.007725765192537,1.1843308922957259,,9.060257242139265,1,1,0,3,0
9.118436868028976,6.056897884791455,4.209050454133232,5.0,6.589626468195565,0,1,0,3,0
9.027858583825893,6.752691464404421,0.31613219920937397,5.0,10.004829173848858,1,1,0,2,0
8.951749825779993,,4.280495001673017,2.0,7.02197110658018,1,0,0,5,0
,4.990186152080538,2.8436786795870623,4.0,7.144660118566891,0,1,0,3,0
8.711279176152114,8.209817841693567,3.6065024399695673,,6.336018416843972,0,1,0,5,0
7.852675986239527,8.475672601009798,0.14881078875029674,6.0,8.711126194091069,0,0,1,1,0
7.906282117519216,6.322897209513382,0.7098603154467906,1.0,5.947002958467717,0,1,1,4,0
8.934493459568003,,3.6944564365067696,3.0,,0,0,0,4,0
7.9131504577324705,5.5882670193583515,,5.0,4.169627148209983,0,1,0,3,0
7.574308434645671,8.445491819841664,,3.0,4.252709363179515,0,1,1,3,0
9.212860455383794,6.465697906551677,0.0,2.0,8.71856688781626,1,1,0,5,0
8.49004556515829,5.001046651557633,4.196348425333336,0.0,,0,0,0,3,0
,5.742837618157674,0.03495337046298186,1.0,5.865271459617179,0,0,0,5,1
4.0,7.760930039756829,3.6045998753590465,4.0,9.225144331188648,0,0,0,3,0
,,3.7512618672920017,6.0,5.481846464784789,0,1,0,5,0
11.492170384995259,6.141601851245459,,2.0,6.499496864249076,0,1,0,3,0
,5.949763382277968,3.6640531341694538,4.0,10.498069875177897,0,1,0,2,0
8.314624811839302,5.912362776434267,,1.0,10.847855864526625,0,1,0,5,0
8.257118268008417,5.116384723252246,1.4223162876145234,1.0,,1,1,0,2,0
6.184976610564357,8.923063534204163,,9.0,6.294685557665222,1,0,0,2,0
7.444366624818249,6.01651929618299,0.0,2.0,10.076757262461175,0,1,1,2,0
